audio_hidden,video_hidden,text_hidden,audio_dropout,video_dropout,text_dropout,factor_learning_rate,learning_rate,rank,batch_size,weight_decay,Best Validation MAE,Test MAE,Test Corr,Test multiclass accuracy,Test binary accuracy,Test f1_score
16,8,256,0.15,0.2,0.1,0.003,0.001,1,32,0.01,0.9706915,0.97069156,0.65164,0.32216,0.7653061224489796,0.7636769947757619
4,16,256,0.5,0.15,0.3,0.0003,0.001,16,64,0,0.97549325,0.97549325,0.65401,0.30758,0.750728862973761,0.7505223292888744
16,16,256,0.1,0,0.2,0.0003,0.003,1,4,0.002,1.0306525,1.0306524,0.5773,0.31924,0.749271137026239,0.7455194674632696
16,16,128,0.2,0.1,0.5,0.0003,0.003,4,16,0.001,0.9462715,0.94627136,0.67326,0.3309,0.7813411078717201,0.7794886639963862
16,4,128,0.3,0.2,0.3,0.003,0.0005,4,64,0.01,1.0342218,1.0342216,0.61426,0.30029,0.7580174927113703,0.7564084545874933
16,4,128,0.5,0.2,0.5,0.001,0.001,4,64,0.01,1.0006739,1.000674,0.63125,0.2828,0.760932944606414,0.7589076059693822
8,4,128,0,0.2,0.3,0.001,0.003,1,4,0.01,1.0602554,1.0602554,0.57785,0.27843,0.760932944606414,0.759611570575752
8,4,64,0,0,0.3,0.0005,0.0005,4,128,0.001,1.0858058,1.0858058,0.567,0.29155,0.7288629737609329,0.7295299718181865
8,16,64,0.5,0.3,0.1,0.0005,0.003,16,4,0.002,0.9799323,0.9799323,0.64077,0.31633,0.7536443148688047,0.7519342367521972
16,4,256,0.2,0,0.5,0.001,0.001,16,64,0.001,0.9977162,0.9977162,0.64196,0.29883,0.7653061224489796,0.7646446588405853
4,16,64,0.5,0.3,0.15,0.003,0.003,8,128,0.001,0.97802967,0.97802967,0.64823,0.30904,0.7653061224489796,0.7645386467117241
8,8,64,0.3,0.3,0,0.003,0.0005,16,16,0,1.0070598,1.0070597,0.62515,0.30321,0.7521865889212828,0.7510767523522627
8,8,256,0.3,0.5,0.3,0.001,0.001,16,32,0.002,0.9932785,0.9932785,0.63856,0.30612,0.7769679300291545,0.7755490159815549
8,4,256,0.15,0.15,0.2,0.0005,0.001,8,128,0.01,1.0258937,1.0258938,0.61955,0.29883,0.750728862973761,0.7455846336255245
16,4,128,0.15,0.15,0,0.001,0.001,8,8,0.01,1.0148553,1.0148553,0.61856,0.27114,0.7682215743440233,0.7658760826057376
16,8,256,0.5,0.2,0.3,0.003,0.0003,8,4,0.002,0.9876753,0.98767537,0.6527,0.32507,0.7784256559766763,0.7787199795002917
4,4,64,0.2,0.3,0.15,0.0005,0.003,1,32,0.001,0.9504157,0.9504156,0.66854,0.32216,0.782798833819242,0.780600857284622
8,16,64,0.15,0.2,0.15,0.001,0.0003,8,128,0.002,1.0819659,1.0819658,0.57994,0.28134,0.7288629737609329,0.7290932634451958
16,4,128,0,0.1,0.3,0.0003,0.0005,4,128,0.001,1.0773697,1.0773697,0.55934,0.26968,0.7201166180758017,0.7202799932998138
8,16,128,0.15,0.2,0.15,0.0003,0.003,8,128,0.01,0.9791911,0.9791911,0.64088,0.31487,0.7696793002915452,0.7682791622981981
4,8,64,0.15,0.3,0.2,0.001,0.003,16,8,0,0.9666419,0.9666418,0.65454,0.31341,0.7740524781341108,0.7729828803143235
4,16,64,0.15,0.2,0.2,0.001,0.0003,1,16,0.002,1.0006218,1.0006218,0.63427,0.29446,0.7798833819241983,0.7779481273092419
8,4,256,0,0.15,0,0.001,0.0003,1,32,0,0.99772084,0.9977209,0.64213,0.30321,0.7536443148688047,0.7502513375228542
4,8,256,0.1,0.15,0.5,0.0003,0.003,8,8,0,0.91710067,0.91710067,0.689,0.34548,0.7740524781341108,0.7732074627975846
8,16,256,0.5,0.2,0.3,0.001,0.001,16,4,0,0.9090061,0.909006,0.69256,0.34985,0.7784256559766763,0.7774333315149641
16,8,64,0.5,0,0.2,0.0003,0.0003,16,4,0.002,1.0132045,1.0132045,0.62221,0.29009,0.7711370262390671,0.7688210375415144
16,4,64,0.15,0,0.3,0.001,0.0005,1,8,0,1.0655318,1.0655317,0.58046,0.27843,0.750728862973761,0.750026314669193
4,4,128,0.3,0.2,0.2,0.003,0.0003,4,8,0,0.9970356,0.9970357,0.63754,0.30612,0.7551020408163265,0.7543570589937773
8,4,256,0.15,0,0.1,0.0005,0.0003,4,128,0.001,1.0543514,1.0543513,0.57811,0.30029,0.7303206997084548,0.7305145233703987
4,16,128,0.15,0.15,0.15,0.0003,0.001,16,32,0.01,0.9796344,0.97963434,0.64245,0.30466,0.749271137026239,0.748827916336828
4,16,64,0.2,0.3,0.1,0.001,0.003,4,16,0.002,0.9721643,0.9721642,0.65401,0.32653,0.7696793002915452,0.7696060128311976
4,4,256,0,0.15,0.3,0.001,0.003,8,64,0.002,0.93413323,0.9341333,0.67676,0.33528,0.7857142857142857,0.7844712476728884
4,16,128,0.1,0.1,0.5,0.003,0.0005,16,16,0.002,1.0164155,1.0164155,0.6306,0.28571,0.7638483965014577,0.7639193896482525
16,8,64,0.3,0.1,0.3,0.0003,0.0003,4,16,0.001,1.067918,1.067918,0.55836,0.27843,0.7303206997084548,0.7239711900790837
4,4,128,0.3,0.5,0.5,0.0003,0.003,4,8,0.01,1.0545895,1.0545895,0.57821,0.2828,0.7405247813411079,0.737627722418163
4,16,256,0.1,0.1,0.5,0.0005,0.0005,1,16,0.002,1.0128008,1.0128008,0.62972,0.30029,0.749271137026239,0.7483929007646983
4,16,64,0.15,0.15,0.2,0.0003,0.0003,4,32,0,1.0877755,1.0877755,0.54379,0.26239,0.7332361516034985,0.7315390191151933
16,4,128,0.5,0.3,0.15,0.0005,0.0003,16,4,0.002,0.98596567,0.98596567,0.63893,0.3105,0.7755102040816326,0.7731613029827316
16,8,256,0.3,0.15,0.5,0.001,0.0005,4,128,0.01,1.0374124,1.0374124,0.61356,0.27843,0.7594752186588921,0.7591887778881852
16,8,256,0.2,0,0.5,0.003,0.003,1,64,0.001,0.93875134,0.9387513,0.67176,0.32362,0.7798833819241983,0.7775035268910089
4,16,128,0.2,0.3,0.1,0.003,0.003,8,8,0,0.9205248,0.92052466,0.68222,0.35714,0.7857142857142857,0.7851103406805342
16,4,64,0.5,0.5,0.3,0.003,0.003,1,8,0.01,1.4173713,1.4173712,-0.0483,0.15452,0.5524781341107872,0.39321917901969644
16,4,128,0.15,0.2,0.5,0.001,0.001,16,32,0.001,0.99894917,0.99894905,0.62968,0.30175,0.760932944606414,0.7585947375727948
16,4,64,0,0.1,0.3,0.003,0.003,1,32,0.002,0.9797278,0.9797278,0.63721,0.32653,0.7798833819241983,0.7783554423052177
16,4,256,0.5,0.15,0.5,0.001,0.0003,4,128,0,1.0666419,1.0666418,0.55567,0.28426,0.7244897959183674,0.7224125480999826
16,16,256,0,0.1,0.5,0.001,0.001,8,32,0,0.9625991,0.96259916,0.6694,0.31633,0.7871720116618076,0.7871720116618076
16,4,256,0.2,0.1,0,0.0003,0.0003,4,128,0,1.073933,1.073933,0.57318,0.27405,0.7346938775510204,0.734520362940581
8,8,256,0.2,0.15,0.15,0.0003,0.003,1,4,0.01,1.1132184,1.1132184,0.51081,0.26531,0.717201166180758,0.7167012544729339
8,16,64,0.1,0,0.3,0.0005,0.0003,16,4,0.002,0.99455154,0.9945515,0.64106,0.29592,0.7784256559766763,0.7774333315149641
16,16,64,0.2,0,0.1,0.0005,0.003,16,8,0.01,1.0027354,1.0027354,0.61314,0.31195,0.7463556851311953,0.7454672368201019
8,4,64,0.3,0.5,0.1,0.0003,0.001,1,32,0,1.0517883,1.0517882,0.57401,0.293,0.7288629737609329,0.7245841123392144
4,8,256,0.3,0.5,0,0.0005,0.0003,16,16,0.002,1.0032637,1.0032637,0.63542,0.28717,0.7580174927113703,0.7568091011538841
16,8,256,0.15,0.3,0.1,0.001,0.003,8,32,0.002,0.94662845,0.9466284,0.68288,0.32362,0.7813411078717201,0.7814687447654797
4,4,64,0.5,0.5,0,0.003,0.0003,8,32,0.01,1.0648913,1.0648913,0.58726,0.27551,0.749271137026239,0.7473039939964641
4,4,256,0.3,0.15,0.2,0.0003,0.003,8,16,0.01,1.0172305,1.0172304,0.62864,0.2828,0.7667638483965015,0.7669619470496308
4,8,64,0.2,0.5,0.15,0.0003,0.001,8,32,0,1.0125432,1.0125432,0.61407,0.31195,0.7448979591836735,0.744395684766282
16,4,256,0,0.2,0.15,0.003,0.001,4,128,0.002,0.9863145,0.9863144,0.65011,0.30029,0.7682215743440233,0.7655507607844177
8,16,128,0.3,0.15,0,0.0005,0.0003,16,128,0,1.0639378,1.0639378,0.58034,0.27697,0.7346938775510204,0.7342248882168761
16,8,256,0.15,0.5,0.2,0.0003,0.0005,8,64,0.001,1.0419952,1.041995,0.59644,0.27843,0.7376093294460642,0.7378321904308345
4,4,256,0.15,0.3,0.1,0.001,0.003,1,64,0.001,0.91679263,0.9167927,0.68558,0.35714,0.7696793002915452,0.7695286667286363
16,4,128,0.2,0.1,0.15,0.001,0.0005,16,64,0,1.0339344,1.0339344,0.60322,0.29155,0.7463556851311953,0.7443656683452603
16,4,256,0.2,0.15,0.2,0.003,0.001,1,32,0.002,0.93733114,0.93733114,0.68697,0.32799,0.793002915451895,0.7930651440126658
16,8,256,0.1,0.15,0.3,0.0005,0.0005,4,128,0.002,1.0438278,1.0438277,0.60115,0.28134,0.7317784256559767,0.7307104890127817
16,16,64,0.5,0.1,0.3,0.0003,0.001,8,16,0.002,1.0004623,1.0004623,0.64117,0.31195,0.7594752186588921,0.7598701588926431
8,16,128,0,0.1,0.1,0.0003,0.001,4,8,0.01,1.022228,1.0222281,0.61337,0.26093,0.7594752186588921,0.7582104982856982
4,16,64,0.5,0.2,0,0.0003,0.003,1,8,0.001,0.94163334,0.9416333,0.6726,0.32799,0.7769679300291545,0.7755490159815549
4,16,64,0.15,0,0.15,0.0003,0.001,4,64,0.01,1.0604663,1.0604663,0.58377,0.29155,0.7230320699708455,0.7224297839254786
16,16,128,0.2,0.1,0.1,0.001,0.001,16,16,0,0.95215917,0.9521591,0.65787,0.33236,0.7638483965014577,0.76137747456625
16,4,128,0.5,0,0.15,0.0003,0.0003,16,128,0.002,1.0587051,1.0587051,0.57328,0.29883,0.7419825072886297,0.7423533340358518
8,4,256,0.3,0.15,0.1,0.0003,0.003,16,64,0,0.9607587,0.9607587,0.65843,0.31195,0.7696793002915452,0.7669417101655522
4,8,128,0,0,0.15,0.001,0.003,4,4,0,0.9382876,0.93828756,0.68259,0.3484,0.7813411078717201,0.7811981013246546
8,8,256,0.3,0,0.5,0.0003,0.003,8,32,0.002,0.9187529,0.91875285,0.68607,0.34402,0.7871720116618076,0.7859956664881695
8,4,128,0.1,0.5,0.2,0.0003,0.003,1,32,0,1.0351077,1.0351076,0.60096,0.32362,0.7434402332361516,0.7422912259646954
16,16,256,0.3,0.2,0,0.001,0.0005,8,64,0.002,0.9905275,0.9905275,0.63876,0.30175,0.7419825072886297,0.7412553081663575
8,8,64,0.1,0.15,0.5,0.001,0.003,16,128,0,0.99779975,0.9977997,0.63602,0.30175,0.7696793002915452,0.7695286667286363
8,8,256,0.5,0,0.1,0.0005,0.001,8,32,0.001,0.96526045,0.9652603,0.66703,0.3105,0.7813411078717201,0.7804705073473762
16,16,256,0.2,0.15,0.5,0.0003,0.0005,16,8,0.01,1.0268052,1.0268052,0.62571,0.27988,0.760932944606414,0.7594796368158513
16,4,64,0,0.1,0.3,0.0005,0.001,8,4,0,1.0027034,1.0027033,0.63137,0.29009,0.7755102040816326,0.7743891661307117
16,8,128,0.5,0.5,0.15,0.0003,0.001,8,128,0.002,1.0245466,1.0245466,0.59437,0.2828,0.7405247813411079,0.7359899827838748
16,8,256,0.2,0,0.3,0.0003,0.001,4,64,0.002,0.976115,0.976115,0.6518,0.30175,0.739067055393586,0.7388508593140849
4,16,64,0.1,0,0.15,0.001,0.0003,4,32,0.002,1.0420032,1.0420032,0.60187,0.30321,0.760932944606414,0.7599810880331315
16,4,128,0.5,0.2,0.5,0.001,0.0005,16,4,0,0.96309316,0.9630931,0.66159,0.31487,0.7594752186588921,0.7586886752014564
16,4,128,0.3,0.15,0.15,0.0005,0.0003,1,8,0,1.0137497,1.0137496,0.62697,0.27988,0.7667638483965015,0.759652122066282
